 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.14000000D+02    0.12750000D+00    0.46226944D-01
  0.15000000D+02    0.12750000D+00    0.19515668D-01
  0.16000000D+02    0.12750000D+00   -0.92350500D-02
  0.17000000D+02    0.12750000D+00   -0.29851263D-01
  0.18000000D+02    0.12750000D+00   -0.40733957D-01
  0.19000000D+02    0.12750000D+00   -0.43290836D-01
  0.20000000D+02    0.12750000D+00   -0.38338361D-01
  0.21000000D+02    0.12750000D+00   -0.35219306D-01
  0.22000000D+02    0.12750000D+00   -0.48092257D-01
  0.23000000D+02    0.12750000D+00   -0.77107758D-01
  0.24000000D+02    0.12750000D+00   -0.97844807D-01
  0.25000000D+02    0.12750000D+00   -0.67650964D-01
  0.26000000D+02    0.12750000D+00    0.61585793D-01
  0.27000000D+02    0.12750000D+00    0.33344637D+00
  0.28000000D+02    0.12750000D+00    0.78210337D+00
  0.29000000D+02    0.12750000D+00    0.14328596D+01
  0.30000000D+02    0.12750000D+00    0.23055015D+01
  0.31000000D+02    0.12750000D+00    0.34134952D+01
  0.32000000D+02    0.12750000D+00    0.47540070D+01
  0.33000000D+02    0.12750000D+00    0.62929504D+01
  0.34000000D+02    0.12750000D+00    0.79562321D+01
  0.35000000D+02    0.12750000D+00    0.96353837D+01
  0.36000000D+02    0.12750000D+00    0.11205895D+02
  0.37000000D+02    0.12750000D+00    0.12549028D+02
  0.38000000D+02    0.12750000D+00    0.13568144D+02
  0.39000000D+02    0.12750000D+00    0.14196412D+02
  0.40000000D+02    0.12750000D+00    0.14398385D+02
  0.41000000D+02    0.12750000D+00    0.14169532D+02
  0.42000000D+02    0.12750000D+00    0.13535706D+02
  0.43000000D+02    0.12750000D+00    0.12551777D+02
  0.44000000D+02    0.12750000D+00    0.11297369D+02
  0.45000000D+02    0.12750000D+00    0.98686289D+01
  0.46000000D+02    0.12750000D+00    0.83668551D+01
  0.47000000D+02    0.12750000D+00    0.68864091D+01
  0.48000000D+02    0.12750000D+00    0.55046600D+01
  0.49000000D+02    0.12750000D+00    0.42759291D+01
  0.50000000D+02    0.12750000D+00    0.32300298D+01
  0.51000000D+02    0.12750000D+00    0.23747338D+01
  0.52000000D+02    0.12750000D+00    0.17007484D+01
  0.53000000D+02    0.12750000D+00    0.11876321D+01
  0.54000000D+02    0.12750000D+00    0.80936878D+00
  0.55000000D+02    0.12750000D+00    0.53881284D+00
  0.56000000D+02    0.12750000D+00    0.35071450D+00
  0.57000000D+02    0.12750000D+00    0.22339855D+00
  0.58000000D+02    0.12750000D+00    0.13937695D+00
  0.59000000D+02    0.12750000D+00    0.85240179D-01
  0.60000000D+02    0.12750000D+00    0.51142485D-01
  0.61000000D+02    0.12750000D+00    0.30125596D-01
  0.62000000D+02    0.12750000D+00    0.17433981D-01
  0.63000000D+02    0.12750000D+00    0.99205388D-02
  0.64000000D+02    0.12750000D+00    0.55507230D-02
  0.65000000D+02    0.12750000D+00    0.30631795D-02
  0.66000000D+02    0.12750000D+00    0.16527225D-02
  0.67000000D+02    0.12750000D+00    0.90378816D-03
  0.68000000D+02    0.12750000D+00    0.43656811D-03
  0.69000000D+02    0.12750000D+00    0.30707830D-03
  0.70000000D+02    0.12750000D+00    0.00000000D+00
  0.00000000D+00    0.13000000D+00    0.00000000D+00
  0.10000000D+01    0.13000000D+00   -0.11391561D+00
  0.20000000D+01    0.13000000D+00   -0.89179222D-02
  0.30000000D+01    0.13000000D+00   -0.83942346D-01
  0.40000000D+01    0.13000000D+00    0.12424768D-01
  0.50000000D+01    0.13000000D+00   -0.73407956D-02
  0.60000000D+01    0.13000000D+00    0.50774777D-01
  0.70000000D+01    0.13000000D+00    0.73602487D-01
  0.80000000D+01    0.13000000D+00    0.84814433D-01
  0.90000000D+01    0.13000000D+00    0.10813815D+00
  0.10000000D+02    0.13000000D+00    0.10950854D+00
  0.11000000D+02    0.13000000D+00    0.10510474D+00
  0.12000000D+02    0.13000000D+00    0.95929076D-01
  0.13000000D+02    0.13000000D+00    0.77616250D-01
  0.14000000D+02    0.13000000D+00    0.57413382D-01
  0.15000000D+02    0.13000000D+00    0.32870495D-01
  0.16000000D+02    0.13000000D+00    0.39940753D-02
  0.17000000D+02    0.13000000D+00   -0.20046006D-01
  0.18000000D+02    0.13000000D+00   -0.35226953D-01
  0.19000000D+02    0.13000000D+00   -0.42074023D-01
  0.20000000D+02    0.13000000D+00   -0.40094207D-01
  0.21000000D+02    0.13000000D+00   -0.35050638D-01
  0.22000000D+02    0.13000000D+00   -0.40768878D-01
  0.23000000D+02    0.13000000D+00   -0.64344155D-01
  0.24000000D+02    0.13000000D+00   -0.91823293D-01
  0.25000000D+02    0.13000000D+00   -0.88430211D-01
  0.26000000D+02    0.13000000D+00   -0.87063013D-02
  0.27000000D+02    0.13000000D+00    0.19273817D+00
  0.28000000D+02    0.13000000D+00    0.55412652D+00
  0.29000000D+02    0.13000000D+00    0.11046455D+01
  0.30000000D+02    0.13000000D+00    0.18669828D+01
  0.31000000D+02    0.13000000D+00    0.28587202D+01
  0.32000000D+02    0.13000000D+00    0.40860827D+01
  0.33000000D+02    0.13000000D+00    0.55304172D+01
  0.34000000D+02    0.13000000D+00    0.71362153D+01
  0.35000000D+02    0.13000000D+00    0.88104841D+01
  0.36000000D+02    0.13000000D+00    0.10435814D+02
  0.37000000D+02    0.13000000D+00    0.11890808D+02
  0.38000000D+02    0.13000000D+00    0.13068693D+02
  0.39000000D+02    0.13000000D+00    0.13888614D+02
  0.40000000D+02    0.13000000D+00    0.14299884D+02
  0.41000000D+02    0.13000000D+00    0.14282617D+02
  0.42000000D+02    0.13000000D+00    0.13847541D+02
  0.43000000D+02    0.13000000D+00    0.13035279D+02
  0.44000000D+02    0.13000000D+00    0.11913532D+02
  0.45000000D+02    0.13000000D+00    0.10570630D+02
  0.46000000D+02    0.13000000D+00    0.91055257D+01
  0.47000000D+02    0.13000000D+00    0.76159477D+01
  0.48000000D+02    0.13000000D+00    0.61873714D+01
  0.49000000D+02    0.13000000D+00    0.48851021D+01
  0.50000000D+02    0.13000000D+00    0.37506796D+01
  0.51000000D+02    0.13000000D+00    0.28025028D+01
  0.52000000D+02    0.13000000D+00    0.20396035D+01
  0.53000000D+02    0.13000000D+00    0.14470822D+01
  0.54000000D+02    0.13000000D+00    0.10018033D+01
  0.55000000D+02    0.13000000D+00    0.67734418D+00
  0.56000000D+02    0.13000000D+00    0.44767792D+00
  0.57000000D+02    0.13000000D+00    0.28949049D+00
  0.58000000D+02    0.13000000D+00    0.18331015D+00
  0.59000000D+02    0.13000000D+00    0.11375768D+00
  0.60000000D+02    0.13000000D+00    0.69240166D-01
  0.61000000D+02    0.13000000D+00    0.41366952D-01
  0.62000000D+02    0.13000000D+00    0.24274741D-01
  0.63000000D+02    0.13000000D+00    0.14003914D-01
  0.64000000D+02    0.13000000D+00    0.79412385D-02
  0.65000000D+02    0.13000000D+00    0.44418526D-02
  0.66000000D+02    0.13000000D+00    0.24265464D-02
  0.67000000D+02    0.13000000D+00    0.13465570D-02
  0.68000000D+02    0.13000000D+00    0.65547087D-03
  0.69000000D+02    0.13000000D+00    0.47094602D-03
  0.70000000D+02    0.13000000D+00    0.00000000D+00
  0.00000000D+00    0.13250000D+00    0.00000000D+00
  0.10000000D+01    0.13250000D+00   -0.11019812D+00
  0.20000000D+01    0.13250000D+00   -0.14869944D-01
  0.30000000D+01    0.13250000D+00   -0.86390031D-01
  0.40000000D+01    0.13250000D+00   -0.50792030D-02
  0.50000000D+01    0.13250000D+00   -0.16374146D-01
  0.60000000D+01    0.13250000D+00    0.31054197D-01
  0.70000000D+01    0.13250000D+00    0.62508174D-01
  0.80000000D+01    0.13250000D+00    0.75431447D-01
  0.90000000D+01    0.13250000D+00    0.10004012D+00
  0.10000000D+02    0.13250000D+00    0.10782359D+00
  0.11000000D+02    0.13250000D+00    0.10677992D+00
  0.12000000D+02    0.13250000D+00    0.10112288D+00
  0.13000000D+02    0.13250000D+00    0.86004693D-01
  0.14000000D+02    0.13250000D+00    0.67569110D-01
  0.15000000D+02    0.13250000D+00    0.45381783D-01
  0.16000000D+02    0.13250000D+00    0.17523959D-01
  0.17000000D+02    0.13250000D+00   -0.87377516D-02
  0.18000000D+02    0.13250000D+00   -0.27709060D-01
  0.19000000D+02    0.13250000D+00   -0.38809325D-01
  0.20000000D+02    0.13250000D+00   -0.40767849D-01
  0.21000000D+02    0.13250000D+00   -0.36114756D-01
  0.22000000D+02    0.13250000D+00   -0.36511377D-01
  0.23000000D+02    0.13250000D+00   -0.53144760D-01
  0.24000000D+02    0.13250000D+00   -0.81308954D-01
  0.25000000D+02    0.13250000D+00   -0.95202117D-01
  0.26000000D+02    0.13250000D+00   -0.54221330D-01
  0.27000000D+02    0.13250000D+00    0.86857997D-01
  0.28000000D+02    0.13250000D+00    0.36929935D+00
  0.29000000D+02    0.13250000D+00    0.82616667D+00
  0.30000000D+02    0.13250000D+00    0.14832149D+01
  0.31000000D+02    0.13250000D+00    0.23612385D+01
  0.32000000D+02    0.13250000D+00    0.34731418D+01
  0.33000000D+02    0.13250000D+00    0.48130023D+01
  0.34000000D+02    0.13250000D+00    0.63428014D+01
  0.35000000D+02    0.13250000D+00    0.79866582D+01
  0.36000000D+02    0.13250000D+00    0.96381050D+01
  0.37000000D+02    0.13250000D+00    0.11177493D+02
  0.38000000D+02    0.13250000D+00    0.12491367D+02
  0.39000000D+02    0.13250000D+00    0.13486798D+02
  0.40000000D+02    0.13250000D+00    0.14098630D+02
  0.41000000D+02    0.13250000D+00    0.14291814D+02
  0.42000000D+02    0.13250000D+00    0.14061846D+02
  0.43000000D+02    0.13250000D+00    0.13434592D+02
  0.44000000D+02    0.13250000D+00    0.12464596D+02
  0.45000000D+02    0.13250000D+00    0.11230334D+02
  0.46000000D+02    0.13250000D+00    0.98257796D+01
  0.47000000D+02    0.13250000D+00    0.83493189D+01
  0.48000000D+02    0.13250000D+00    0.68922948D+01
  0.49000000D+02    0.13250000D+00    0.55296254D+01
  0.50000000D+02    0.13250000D+00    0.43142014D+01
  0.51000000D+02    0.13250000D+00    0.32755384D+01
  0.52000000D+02    0.13250000D+00    0.24220592D+01
  0.53000000D+02    0.13250000D+00    0.17457159D+01
  0.54000000D+02    0.13250000D+00    0.12275244D+01
  0.55000000D+02    0.13250000D+00    0.84283148D+00
  0.56000000D+02    0.13250000D+00    0.56557518D+00
  0.57000000D+02    0.13250000D+00    0.37124243D+00
  0.58000000D+02    0.13250000D+00    0.23856743D+00
  0.59000000D+02    0.13250000D+00    0.15021331D+00
  0.60000000D+02    0.13250000D+00    0.92744888D-01
  0.61000000D+02    0.13250000D+00    0.56194425D-01
  0.62000000D+02    0.13250000D+00    0.33434994D-01
  0.63000000D+02    0.13250000D+00    0.19553411D-01
  0.64000000D+02    0.13250000D+00    0.11237009D-01
  0.65000000D+02    0.13250000D+00    0.63703286D-02
  0.66000000D+02    0.13250000D+00    0.35231046D-02
  0.67000000D+02    0.13250000D+00    0.19840959D-02
  0.68000000D+02    0.13250000D+00    0.97294903D-03
  0.69000000D+02    0.13250000D+00    0.71418328D-03
  0.70000000D+02    0.13250000D+00    0.00000000D+00
  0.00000000D+00    0.13500000D+00    0.00000000D+00
  0.10000000D+01    0.13500000D+00   -0.10528674D+00
  0.20000000D+01    0.13500000D+00   -0.19645509D-01
  0.30000000D+01    0.13500000D+00   -0.86184487D-01
  0.40000000D+01    0.13500000D+00   -0.20467687D-01
  0.50000000D+01    0.13500000D+00   -0.24630550D-01
  0.60000000D+01    0.13500000D+00    0.12557931D-01
  0.70000000D+01    0.13500000D+00    0.49354512D-01
  0.80000000D+01    0.13500000D+00    0.65172579D-01
  0.90000000D+01    0.13500000D+00    0.90389986D-01
  0.10000000D+02    0.13500000D+00    0.10377310D+00
  0.11000000D+02    0.13500000D+00    0.10659196D+00
  0.12000000D+02    0.13500000D+00    0.10452494D+00
  0.13000000D+02    0.13500000D+00    0.92983746D-01
  0.14000000D+02    0.13500000D+00    0.76608725D-01
  0.15000000D+02    0.13500000D+00    0.56825285D-01
  0.16000000D+02    0.13500000D+00    0.30834718D-01
  0.17000000D+02    0.13500000D+00    0.35822484D-02
  0.18000000D+02    0.13500000D+00   -0.18445282D-01
  0.19000000D+02    0.13500000D+00   -0.33472864D-01
  0.20000000D+02    0.13500000D+00   -0.39791127D-01
  0.21000000D+02    0.13500000D+00   -0.37379753D-01
  0.22000000D+02    0.13500000D+00   -0.34731139D-01
  0.23000000D+02    0.13500000D+00   -0.44500703D-01
  0.24000000D+02    0.13500000D+00   -0.69307367D-01
  0.25000000D+02    0.13500000D+00   -0.92507049D-01
  0.26000000D+02    0.13500000D+00   -0.80087641D-01
  0.27000000D+02    0.13500000D+00    0.10958194D-01
  0.28000000D+02    0.13500000D+00    0.22351157D+00
  0.29000000D+02    0.13500000D+00    0.59410932D+00
  0.30000000D+02    0.13500000D+00    0.11517409D+01
  0.31000000D+02    0.13500000D+00    0.19200050D+01
  0.32000000D+02    0.13500000D+00    0.29166748D+01
  0.33000000D+02    0.13500000D+00    0.41458728D+01
  0.34000000D+02    0.13500000D+00    0.55851929D+01
  0.35000000D+02    0.13500000D+00    0.71763069D+01
  0.36000000D+02    0.13500000D+00    0.88265982D+01
  0.37000000D+02    0.13500000D+00    0.10422334D+02
  0.38000000D+02    0.13500000D+00    0.11847232D+02
  0.39000000D+02    0.13500000D+00    0.12998873D+02
  0.40000000D+02    0.13500000D+00    0.13798930D+02
  0.41000000D+02    0.13500000D+00    0.14197677D+02
  0.42000000D+02    0.13500000D+00    0.14175477D+02
  0.43000000D+02    0.13500000D+00    0.13743155D+02
  0.44000000D+02    0.13500000D+00    0.12941225D+02
  0.45000000D+02    0.13500000D+00    0.11836638D+02
  0.46000000D+02    0.13500000D+00    0.10516012D+02
  0.47000000D+02    0.13500000D+00    0.90757064D+01
  0.48000000D+02    0.13500000D+00    0.76104626D+01
  0.49000000D+02    0.13500000D+00    0.62030351D+01
  0.50000000D+02    0.13500000D+00    0.49168240D+01
  0.51000000D+02    0.13500000D+00    0.37925444D+01
  0.52000000D+02    0.13500000D+00    0.28487999D+01
  0.53000000D+02    0.13500000D+00    0.20855815D+01
  0.54000000D+02    0.13500000D+00    0.14893373D+01
  0.55000000D+02    0.13500000D+00    0.10383297D+01
  0.56000000D+02    0.13500000D+00    0.70734448D+00
  0.57000000D+02    0.13500000D+00    0.47125248D+00
  0.58000000D+02    0.13500000D+00    0.30730426D+00
  0.59000000D+02    0.13500000D+00    0.19630515D+00
  0.60000000D+02    0.13500000D+00    0.12293690D+00
  0.61000000D+02    0.13500000D+00    0.75537103D-01
  0.62000000D+02    0.13500000D+00    0.45566191D-01
  0.63000000D+02    0.13500000D+00    0.27012315D-01
  0.64000000D+02    0.13500000D+00    0.15730572D-01
  0.65000000D+02    0.13500000D+00    0.90380645D-02
  0.66000000D+02    0.13500000D+00    0.50596285D-02
  0.67000000D+02    0.13500000D+00    0.28919688D-02
  0.68000000D+02    0.13500000D+00    0.14281369D-02
  0.69000000D+02    0.13500000D+00    0.10712175D-02
  0.70000000D+02    0.13500000D+00    0.00000000D+00
  0.00000000D+00    0.13750000D+00    0.00000000D+00
  0.10000000D+01    0.13750000D+00   -0.99395797D-01
  0.20000000D+01    0.13750000D+00   -0.23563784D-01
  0.30000000D+01    0.13750000D+00   -0.83722694D-01
  0.40000000D+01    0.13750000D+00   -0.33410953D-01
  0.50000000D+01    0.13750000D+00   -0.31949632D-01
  0.60000000D+01    0.13750000D+00   -0.41346266D-02
  0.70000000D+01    0.13750000D+00    0.34820599D-01
  0.80000000D+01    0.13750000D+00    0.54001027D-01
  0.90000000D+01    0.13750000D+00    0.79506805D-01
  0.10000000D+02    0.13750000D+00    0.97533750D-01
  0.11000000D+02    0.13750000D+00    0.10446421D+00
  0.12000000D+02    0.13750000D+00    0.10604474D+00
  0.13000000D+02    0.13750000D+00    0.98384976D-01
  0.14000000D+02    0.13750000D+00    0.84439823D-01
  0.15000000D+02    0.13750000D+00    0.67060584D-01
  0.16000000D+02    0.13750000D+00    0.43498625D-01
  0.17000000D+02    0.13750000D+00    0.16404957D-01
  0.18000000D+02    0.13750000D+00   -0.77922085D-02
  0.19000000D+02    0.13750000D+00   -0.26207336D-01
  0.20000000D+02    0.13750000D+00   -0.36854320D-01
  0.21000000D+02    0.13750000D+00   -0.37954565D-01
  0.22000000D+02    0.13750000D+00   -0.34555072D-01
  0.23000000D+02    0.13750000D+00   -0.38658835D-01
  0.24000000D+02    0.13750000D+00   -0.57922547D-01
  0.25000000D+02    0.13750000D+00   -0.84198115D-01
  0.26000000D+02    0.13750000D+00   -0.91158283D-01
  0.27000000D+02    0.13750000D+00   -0.39915545D-01
  0.28000000D+02    0.13750000D+00    0.11233667D+00
  0.29000000D+02    0.13750000D+00    0.40478405D+00
  0.30000000D+02    0.13750000D+00    0.86963776D+00
  0.31000000D+02    0.13750000D+00    0.15331968D+01
  0.32000000D+02    0.13750000D+00    0.24168705D+01
  0.33000000D+02    0.13750000D+00    0.35324141D+01
  0.34000000D+02    0.13750000D+00    0.48707053D+01
  0.35000000D+02    0.13750000D+00    0.63903645D+01
  0.36000000D+02    0.13750000D+00    0.80144749D+01
  0.37000000D+02    0.13750000D+00    0.96388575D+01
  0.38000000D+02    0.13750000D+00    0.11148382D+02
  0.39000000D+02    0.13750000D+00    0.12434258D+02
  0.40000000D+02    0.13750000D+00    0.13406842D+02
  0.41000000D+02    0.13750000D+00    0.14002610D+02
  0.42000000D+02    0.13750000D+00    0.14187110D+02
  0.43000000D+02    0.13750000D+00    0.13956076D+02
  0.44000000D+02    0.13750000D+00    0.13335424D+02
  0.45000000D+02    0.13750000D+00    0.12379280D+02
  0.46000000D+02    0.13750000D+00    0.11164854D+02
  0.47000000D+02    0.13750000D+00    0.97839140D+01
  0.48000000D+02    0.13750000D+00    0.83320236D+01
  0.49000000D+02    0.13750000D+00    0.68976699D+01
  0.50000000D+02    0.13750000D+00    0.55534842D+01
  0.51000000D+02    0.13750000D+00    0.43510294D+01
  0.52000000D+02    0.13750000D+00    0.33195442D+01
  0.53000000D+02    0.13750000D+00    0.24680521D+01
  0.54000000D+02    0.13750000D+00    0.17896619D+01
  0.55000000D+02    0.13750000D+00    0.12667539D+01
  0.56000000D+02    0.13750000D+00    0.87596484D+00
  0.57000000D+02    0.13750000D+00    0.59227254D+00
  0.58000000D+02    0.13750000D+00    0.39188459D+00
  0.59000000D+02    0.13750000D+00    0.25395122D+00
  0.60000000D+02    0.13750000D+00    0.16130031D+00
  0.61000000D+02    0.13750000D+00    0.10049761D+00
  0.62000000D+02    0.13750000D+00    0.61458292D-01
  0.63000000D+02    0.13750000D+00    0.36929201D-01
  0.64000000D+02    0.13750000D+00    0.21790749D-01
  0.65000000D+02    0.13750000D+00    0.12688493D-01
  0.66000000D+02    0.13750000D+00    0.71890358D-02
  0.67000000D+02    0.13750000D+00    0.41708635D-02
  0.68000000D+02    0.13750000D+00    0.20734573D-02
  0.69000000D+02    0.13750000D+00    0.15895818D-02
  0.70000000D+02    0.13750000D+00    0.00000000D+00
  0.00000000D+00    0.14000000D+00    0.00000000D+00
  0.10000000D+01    0.14000000D+00   -0.92681316D-01
  0.20000000D+01    0.14000000D+00   -0.26857925D-01
  0.30000000D+01    0.14000000D+00   -0.79504752D-01
  0.40000000D+01    0.14000000D+00   -0.43729696D-01
  0.50000000D+01    0.14000000D+00   -0.38229780D-01
  0.60000000D+01    0.14000000D+00   -0.18609101D-01
  0.70000000D+01    0.14000000D+00    0.19668118D-01
  0.80000000D+01    0.14000000D+00    0.42000822D-01
  0.90000000D+01    0.14000000D+00    0.67668940D-01
  0.10000000D+02    0.14000000D+00    0.89352283D-01
  0.11000000D+02    0.14000000D+00    0.10039481D+00
  0.12000000D+02    0.14000000D+00    0.10562989D+00
  0.13000000D+02    0.14000000D+00    0.10205421D+00
